Ano de eleição;Cargo;Cor/raça;Detalhe da situação de candidatura;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nacionalidade;Ocupação;Sigla partido;Situação de candidatura;Situação de totalização;UF;Região
2022;Governador;Parda;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;TOCANTINS;Brasileira nata;Senador;PSD;Apto;Não eleito;TO;NORTE
2022;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;ACRE;Brasileira nata;Engenheiro;PP;Apto;Eleito;AC;NORTE
2022;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Governador;MDB;Apto;2º turno;AL;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Governador;MDB;Apto;Eleito;AL;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;BAHIA;Brasileira nata;Empresário;UNIÃO;Apto;2º turno;BA;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;BAHIA;Brasileira nata;Empresário;UNIÃO;Apto;Não eleito;BA;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;MARANHÃO;Brasileira nata;Médico;PSC;Apto;Não eleito;MA;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;PERNAMBUCO;Brasileira nata;Bombeiro Militar;PMB;Apto;Não eleito;PE;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Professor de Ensino Superior;UP;Apto;Não eleito;SE;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;ACRE;Brasileira nata;Deputado;MDB;Apto;Não eleito;AC;NORTE
2022;Governador;Parda;Deferido;Casado(a);45 a 49 anos;Masculino;Lê e escreve;CEARÁ;Brasileira nata;Trabalhador de Construção Civil;PSTU;Apto;Não eleito;CE;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Governador;UNIÃO;Apto;2º turno;AM;NORTE
2022;Governador;Parda;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Governador;UNIÃO;Apto;Eleito;AM;NORTE
2022;Governador;Parda;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;GOIÁS;Brasileira nata;Deputado;PL;Apto;Não eleito;GO;CENTRO-OESTE
2022;Governador;Parda;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;GOIÁS;Brasileira nata;Empresário;NOVO;Apto;Não eleito;GO;CENTRO-OESTE
2022;Governador;Parda;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Empresário;PMN;Apto;Não eleito;RN;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Senador;PSDB;Apto;Não eleito;SE;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Comerciante;PRTB;Apto;Não eleito;AL;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;CEARÁ;Brasileira nata;Deputado;PT;Apto;Eleito;CE;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Governador;MDB;Apto;Eleito;DF;CENTRO-OESTE
2022;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Policial Militar;PRTB;Apto;Não eleito;PB;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;PARÁ;Brasileira nata;Empresário;SOLIDARIEDADE;Apto;Não eleito;PA;NORTE
2022;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Governador;UNIÃO;Apto;2º turno;RO;NORTE
2022;Governador;Parda;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Governador;UNIÃO;Apto;Eleito;RO;NORTE
2022;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;TOCANTINS;Brasileira nata;Governador;REPUBLICANOS;Apto;Eleito;TO;NORTE
2022;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;ACRE;Brasileira nata;Senador;UNIÃO;Apto;Não eleito;AC;NORTE
2022;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;ESPÍRITO SANTO;Brasileira nata;Economista;REDE;Apto;Não eleito;ES;SUDESTE
2022;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Senador;PL;Apto;Não eleito;MG;SUDESTE
2022;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;RORAIMA;Brasileira nata;Administrador;PV;Apto;Não eleito;RR;NORTE
2022;Governador;Parda;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Servidor Público Federal;PSTU;Apto;Não eleito;SE;NORDESTE
2022;Governador;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;ACRE;Brasileira nata;Técnico Contabilidade, Estatística, Economia Doméstica e Administração;PSD;Apto;Não eleito;AC;NORTE
2022;Governador;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Senador;MDB;Apto;2º turno;AM;NORTE
2022;Governador;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Senador;MDB;Apto;Não eleito;AM;NORTE
2022;Governador;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Advogado;PCB;Apto;Não eleito;DF;CENTRO-OESTE
2022;Governador;Parda;Deferido;Casado(a);60 a 64 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Representante Comercial;PRTB;Apto;Não eleito;RN;NORDESTE
2022;Governador;Parda;Deferido;Divorciado(a);35 a 39 anos;Feminino;Superior completo;PIAUÍ;Brasileira nata;Advogado;PMN;Apto;Não eleito;PI;NORDESTE
2022;Governador;Parda;Deferido;Divorciado(a);40 a 44 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Advogado;UNIÃO;Apto;2º turno;AL;NORDESTE
2022;Governador;Parda;Deferido;Divorciado(a);40 a 44 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Advogado;UNIÃO;Apto;Não eleito;AL;NORDESTE
2022;Governador;Parda;Deferido;Divorciado(a);40 a 44 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Bombeiro Militar;PMB;Apto;Não eleito;AL;NORDESTE
2022;Governador;Parda;Deferido;Divorciado(a);40 a 44 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Administrador;PL;Apto;2º turno;RO;NORTE
2022;Governador;Parda;Deferido;Divorciado(a);40 a 44 anos;Masculino;Superior completo;RONDÔNIA;Brasileira nata;Administrador;PL;Apto;Não eleito;RO;NORTE
2022;Governador;Parda;Deferido;Divorciado(a);45 a 49 anos;Feminino;Superior completo;PARAÍBA;Brasileira nata;Pedagogo;PSOL;Apto;Não eleito;PB;NORDESTE
2022;Governador;Parda;Deferido;Divorciado(a);45 a 49 anos;Masculino;Ensino Médio completo;RIO GRANDE DO SUL;Brasileira nata;Servidor Público Federal;PCB;Apto;Não eleito;RS;SUL
2022;Governador;Parda;Deferido;Divorciado(a);45 a 49 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Motorista de Veículos de Transporte Coletivo de Passageiros;PSTU;Apto;Não eleito;PB;NORDESTE
2022;Governador;Parda;Deferido;Divorciado(a);45 a 49 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Senador;PODE;Apto;Não eleito;RN;NORDESTE
2022;Governador;Parda;Deferido;Divorciado(a);50 a 54 anos;Masculino;Superior completo;AMAPÁ;Brasileira nata;Servidor Público Estadual;SOLIDARIEDADE;Apto;Eleito;AP;NORTE
2022;Governador;Parda;Deferido;Divorciado(a);50 a 54 anos;Masculino;Superior completo;SERGIPE;Brasileira nata;Médico;DC;Apto;Não eleito;SE;NORDESTE
2022;Governador;Parda;Deferido;Divorciado(a);55 a 59 anos;Feminino;Superior completo;MINAS GERAIS;Brasileira nata;Professor de Ensino Superior;PSOL;Apto;Não eleito;MG;SUDESTE
2022;Governador;Parda;Deferido;Divorciado(a);55 a 59 anos;Masculino;Superior completo;MATO GROSSO;Brasileira nata;Servidor Público Estadual;PSOL;Apto;Não eleito;MT;CENTRO-OESTE
2022;Governador;Parda;Deferido;Divorciado(a);60 a 64 anos;Feminino;Superior completo;PIAUÍ;Brasileira nata;Servidor Público Federal;PSOL;Apto;Não eleito;PI;NORDESTE
2022;Governador;Parda;Deferido;Divorciado(a);60 a 64 anos;Masculino;Superior completo;ACRE;Brasileira nata;Engenheiro;PT;Apto;Não eleito;AC;NORTE
2022;Governador;Parda;Deferido;Divorciado(a);60 a 64 anos;Masculino;Superior incompleto;AMAZONAS;Brasileira nata;Jornalista e Redator;PODE;Apto;Não eleito;AM;NORTE
2022;Governador;Parda;Deferido;Solteiro(a);35 a 39 anos;Masculino;Superior completo;PARANÁ;Brasileira nata;Funileiro;PCO;Apto;Não eleito;PR;SUL
2022;Governador;Parda;Deferido;Solteiro(a);40 a 44 anos;Feminino;Superior completo;MATO GROSSO DO SUL;Brasileira nata;Deputado;UNIÃO;Apto;Não eleito;MS;CENTRO-OESTE
2022;Governador;Parda;Deferido;Solteiro(a);40 a 44 anos;Masculino;Superior completo;CEARÁ;Brasileira nata;Bancário e Economiário;UP;Apto;Não eleito;CE;NORDESTE
2022;Governador;Parda;Deferido;Solteiro(a);40 a 44 anos;Masculino;Superior completo;MARANHÃO;Brasileira nata;Engenheiro;PSOL;Apto;Não eleito;MA;NORDESTE
2022;Governador;Parda;Deferido;Solteiro(a);45 a 49 anos;Feminino;Superior completo;GOIÁS;Brasileira nata;Assistente Social;PSOL;Apto;Não eleito;GO;CENTRO-OESTE
2022;Governador;Parda;Deferido;Solteiro(a);45 a 49 anos;Masculino;Superior completo;RORAIMA;Brasileira nata;Servidor Público Federal;PSOL;Apto;Não eleito;RR;NORTE
2022;Governador;Parda;Deferido;Solteiro(a);50 a 54 anos;Masculino;Superior completo;RORAIMA;Brasileira nata;Empresário;PDT;Apto;Não eleito;RR;NORTE
2022;Governador;Parda;Deferido;Solteiro(a);55 a 59 anos;Masculino;Superior completo;CEARÁ;Brasileira nata;Advogado;PCB;Apto;Não eleito;CE;NORDESTE
2022;Governador;Parda;Deferido;Solteiro(a);60 a 64 anos;Masculino;Superior completo;AMAPÁ;Brasileira nata;Sociólogo;MDB;Apto;Não eleito;AP;NORTE
2022;Governador;Parda;Deferido;Solteiro(a);65 a 69 anos;Feminino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Pedagogo;PT;Apto;Eleito;RN;NORDESTE
2022;Governador;Parda;Deferido;Viúvo(a);80 a 84 anos;Masculino;Superior completo;AMAZONAS;Brasileira nata;Advogado;CIDADANIA;Apto;Não eleito;AM;NORTE
2022;Governador;Preta;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;ESPÍRITO SANTO;Brasileira nata;Policial Militar;PSTU;Apto;Não eleito;ES;SUDESTE
2022;Governador;Preta;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;MARANHÃO;Brasileira nata;Senador;PDT;Apto;Não eleito;MA;NORDESTE
2022;Governador;Preta;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;BAHIA;Brasileira nata;Servidor Público Estadual;PSOL;Apto;Não eleito;BA;NORDESTE
2022;Governador;Preta;Deferido;Casado(a);45 a 49 anos;Masculino;Superior incompleto;PARAÍBA;Brasileira nata;Locutor e Comentarista de Rádio e Televisão e Radialista;PL;Apto;Não eleito;PB;NORDESTE
2022;Governador;Preta;Deferido;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;PARÁ;Brasileira nata;Trabalhador de Construção Civil;PSTU;Apto;Não eleito;PA;NORTE
2022;Governador;Preta;Deferido;Casado(a);50 a 54 anos;Masculino;Superior completo;MARANHÃO;Brasileira nata;Professor de Ensino Médio;PSTU;Apto;Não eleito;MA;NORDESTE
2022;Governador;Preta;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;RIO DE JANEIRO;Brasileira nata;Professor de Ensino Superior;PSTU;Apto;Não eleito;RJ;SUDESTE
2022;Governador;Preta;Deferido;Divorciado(a);45 a 49 anos;Masculino;Superior completo;AMAPÁ;Brasileira nata;Professor de Ensino Médio;PSTU;Apto;Não eleito;AP;NORTE
2022;Governador;Preta;Deferido;Divorciado(a);55 a 59 anos;Feminino;Superior completo;PARÁ;Brasileira nata;Outros;PMB;Apto;Não eleito;PA;NORTE
2022;Governador;Preta;Deferido;Divorciado(a);60 a 64 anos;Masculino;Superior completo;PIAUÍ;Brasileira nata;Professor de Ensino Superior;PSTU;Apto;Não eleito;PI;NORDESTE
2022;Governador;Preta;Deferido;Separado(a) judicialmente;60 a 64 anos;Feminino;Superior completo;MINAS GERAIS;Brasileira nata;Outros;PCO;Apto;Não eleito;MG;SUDESTE
2022;Governador;Preta;Deferido;Solteiro(a);30 a 34 anos;Feminino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Assistente Social;PSOL;Apto;Não eleito;DF;CENTRO-OESTE
2022;Governador;Preta;Deferido;Solteiro(a);30 a 34 anos;Masculino;Superior completo;PERNAMBUCO;Brasileira nata;Historiador;PCB;Apto;Não eleito;PE;NORDESTE
2022;Governador;Preta;Deferido;Solteiro(a);35 a 39 anos;Feminino;Superior incompleto;MINAS GERAIS;Brasileira nata;Fotógrafo e Assemelhados;PCB;Apto;Não eleito;MG;SUDESTE
2022;Governador;Preta;Deferido;Solteiro(a);35 a 39 anos;Feminino;Superior incompleto;MINAS GERAIS;Brasileira nata;Outros;UP;Apto;Não eleito;MG;SUDESTE
2022;Governador;Preta;Deferido;Solteiro(a);40 a 44 anos;Feminino;Superior completo;TOCANTINS;Brasileira nata;Advogado;PSOL;Apto;Não eleito;TO;NORTE
2022;Governador;Preta;Deferido;Solteiro(a);50 a 54 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Professor de Ensino Médio;PSTU;Apto;Não eleito;DF;CENTRO-OESTE
2022;Governador;Preta;Deferido;Solteiro(a);55 a 59 anos;Masculino;Ensino Médio completo;RONDÔNIA;Brasileira nata;Comerciante;PSOL;Apto;Não eleito;RO;NORTE
2022;Governador;Preta;Deferido;Solteiro(a);55 a 59 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Professor de Ensino Superior;PSOL;Apto;Não eleito;AL;NORDESTE
2022;Governador;Preta;Deferido;Solteiro(a);60 a 64 anos;Feminino;Ensino Médio completo;RIO GRANDE DO SUL;Brasileira nata;Servidor Público Civil Aposentado;PSTU;Apto;Não eleito;RS;SUL
2022;Governador;Preta;Deferido com recurso;Casado(a);50 a 54 anos;Masculino;Superior completo;MARANHÃO;Brasileira nata;Professor de Ensino Médio;DC;Apto;Não eleito;MA;NORDESTE
2022;Presidente;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;BRASIL;Brasileira nata;Senador;UNIÃO;Apto;Não eleito;BR;BR
2022;Presidente;Branca;Deferido;Casado(a);50 a 54 anos;Feminino;Superior completo;BRASIL;Brasileira nata;Advogado;MDB;Apto;Não eleito;BR;BR
2022;Presidente;Branca;Deferido;Casado(a);55 a 59 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Cientista Político;NOVO;Apto;Não eleito;BR;BR
2022;Presidente;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Presidente da República;PL;Apto;2º turno;BR;BR
2022;Presidente;Branca;Deferido;Casado(a);65 a 69 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Presidente da República;PL;Apto;Não eleito;BR;BR
2022;Presidente;Branca;Deferido;Casado(a);75 a 79 anos;Masculino;Ensino Fundamental completo;BRASIL;Brasileira nata;Torneiro Mecânico;PT;Apto;2º turno;BR;BR
2022;Presidente;Branca;Deferido;Casado(a);75 a 79 anos;Masculino;Ensino Fundamental completo;BRASIL;Brasileira nata;Torneiro Mecânico;PT;Apto;Eleito;BR;BR
2022;Presidente;Branca;Deferido;Casado(a);80 a 84 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Advogado;DC;Apto;Não eleito;BR;BR
2022;Presidente;Branca;Deferido;Divorciado(a);65 a 69 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Advogado;PDT;Apto;Não eleito;BR;BR
2022;Presidente;Branca;Deferido;Solteiro(a);50 a 54 anos;Feminino;Superior completo;BRASIL;Brasileira nata;Servidor Público Estadual;PCB;Apto;Não eleito;BR;BR
2022;Presidente;Parda;Deferido;Solteiro(a);45 a 49 anos;Masculino;Superior completo;BRASIL;Brasileira nata;Sacerdote ou Membro de Ordem ou Seita Religiosa;PTB;Apto;Não eleito;BR;BR
2022;Presidente;Preta;Deferido;Casado(a);55 a 59 anos;Feminino;Superior completo;BRASIL;Brasileira nata;Outros;PSTU;Apto;Não eleito;BR;BR
2022;Presidente;Preta;Deferido;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;BRASIL;Brasileira nata;Técnico de Mecânica;UP;Apto;Não eleito;BR;BR
2022;Vice-governador;Amarela;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;PERNAMBUCO;Brasileira nata;Advogado;PTB;Apto;Não eleito;PE;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);30 a 34 anos;Feminino;Superior completo;RORAIMA;Brasileira nata;Psicólogo;PDT;Apto;Não eleito;RR;NORTE
2022;Vice-governador;Branca;Deferido;Casado(a);30 a 34 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Empresário;PSD;Apto;Não eleito;AL;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);30 a 34 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Advogado;PP;Apto;2º turno;PB;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);30 a 34 anos;Masculino;Superior completo;PARAÍBA;Brasileira nata;Advogado;PP;Apto;Eleito;PB;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;ESPÍRITO SANTO;Brasileira nata;Empresário;PTB;Apto;2º turno;ES;SUDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;ESPÍRITO SANTO;Brasileira nata;Empresário;PTB;Apto;Não eleito;ES;SUDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Advogado;PDT;Apto;Não eleito;DF;CENTRO-OESTE
2022;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Relações-Públicas;PSTU;Apto;Não eleito;DF;CENTRO-OESTE
2022;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;GOIÁS;Brasileira nata;Empresário;MDB;Apto;Eleito;GO;CENTRO-OESTE
2022;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Veterinário;MDB;Apto;2º turno;RS;SUL
2022;Vice-governador;Branca;Deferido;Casado(a);35 a 39 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Veterinário;MDB;Apto;Eleito;RS;SUL
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;AMAZONAS;Brasileira nata;Professor de Ensino Médio;PSB;Apto;Não eleito;AM;NORTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;BAHIA;Brasileira nata;Outros;REPUBLICANOS;Apto;2º turno;BA;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;BAHIA;Brasileira nata;Outros;REPUBLICANOS;Apto;Não eleito;BA;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;PERNAMBUCO;Brasileira nata;Deputado;CIDADANIA;Apto;2º turno;PE;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;PERNAMBUCO;Brasileira nata;Deputado;CIDADANIA;Apto;Eleito;PE;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Professor de Ensino Médio;PL;Apto;2º turno;RS;SUL
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Professor de Ensino Médio;PL;Apto;Não eleito;RS;SUL
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Professor de Ensino Médio;PSB;Apto;Não eleito;RS;SUL
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;RIO GRANDE DO SUL;Brasileira nata;Psicólogo;PTB;Apto;Não eleito;RS;SUL
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;RORAIMA;Brasileira nata;Empresário;PV;Apto;Não eleito;RR;NORTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Feminino;Superior completo;TOCANTINS;Brasileira nata;Professor de Ensino Superior;PT;Apto;Não eleito;TO;NORTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Ensino Médio incompleto;RIO GRANDE DO NORTE;Brasileira nata;Outros;DC;Apto;Não eleito;RN;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;ALAGOAS;Brasileira nata;Vereador;PL;Apto;Não eleito;AL;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;ESPÍRITO SANTO;Brasileira nata;Advogado;PRTB;Apto;Não eleito;ES;SUDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;MATO GROSSO;Brasileira nata;Corretor de Imóveis, Seguros, Títulos e Valores;PSOL;Apto;Não eleito;MT;CENTRO-OESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Brasileira nata;Advogado;PT;Apto;Não eleito;MS;CENTRO-OESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;MINAS GERAIS;Brasileira nata;Advogado;NOVO;Apto;Eleito;MG;SUDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Deputado;PT;Apto;Eleito;RN;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Brasileira nata;Farmacêutico;UNIÃO;Apto;Não eleito;RN;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior completo;SANTA CATARINA;Brasileira nata;Administrador;NOVO;Apto;Não eleito;SC;SUL
2022;Vice-governador;Branca;Deferido;Casado(a);40 a 44 anos;Masculino;Superior incompleto;SANTA CATARINA;Brasileira nata;Empresário;PSD;Apto;Não eleito;SC;SUL
2022;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;ACRE;Brasileira nata;Médico;UNIÃO;Apto;Não eleito;AC;NORTE
2022;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;ALAGOAS;Brasileira nata;Deputado;PSDB;Apto;2º turno;AL;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;ALAGOAS;Brasileira nata;Deputado;PSDB;Apto;Não eleito;AL;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;DISTRITO FEDERAL;Brasileira nata;Deputado;PP;Apto;Eleito;DF;CENTRO-OESTE
2022;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;GOIÁS;Brasileira nata;Servidor Público Municipal;PL;Apto;Não eleito;GO;CENTRO-OESTE
2022;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;MARANHÃO;Brasileira nata;Pedagogo;PSD;Apto;Não eleito;MA;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior completo;MATO GROSSO DO SUL;Brasileira nata;Médico;PSD;Apto;Não eleito;MS;CENTRO-OESTE
2022;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Feminino;Superior incompleto;PERNAMBUCO;Brasileira nata;Empresário;UNIÃO;Apto;Não eleito;PE;NORDESTE
2022;Vice-governador;Branca;Deferido;Casado(a);45 a 49 anos;Masculino;Superior completo;ACRE;Brasileira nata;Engenheiro;PT;Apto;Não eleito;AC;NORTE
